id,ejercicio,lluvia,lluvia_normal,lluvia_anom,thi_dias,gw,gw_z
0403002,2021,1196.5929247965619,1358.7274313704274,-11.932820581265142,48,0.6610142729134665,-0.7654390204242343
0403002,2022,1154.2697791199932,1358.7274313704274,-15.04773124689298,45,0.6457266385048643,-1.007584803421679
0403002,2023,1120.9204767482825,1358.7274313704274,-17.502182493091368,74,0.6273591909882232,-1.2985127417611078
0403002,2024,1925.8186670189432,1358.7274313704274,41.7369387380765,76,0.6370382214806575,-1.1452034491260192
0403002,2025,1435.7961953903343,1358.7274313704274,5.672128363683251,54,0.6752030209933436,-0.5406988531932537
0403002,2026,909.3916562524338,1358.7274313704274,-33.070339550353275,68,0.5967424475166411,-1.7834612382130226
0403003,2021,1248.4341009429106,1376.093032664355,-9.276911421771716,48,0.6610142729134665,-0.7654390204242343
0403003,2022,1194.5548831574426,1376.093032664355,-13.192287526914,45,0.6457266385048643,-1.007584803421679
0403003,2023,1111.8074218580878,1376.093032664355,-19.205504608548477,74,0.6273591909882232,-1.2985127417611078
0403003,2024,2072.4465923532034,1376.093032664355,50.60366873165451,76,0.6370382214806575,-1.1452034491260192
0403003,2025,1524.3239509009215,1376.093032664355,10.771867505902984,54,0.6752030209933436,-0.5406988531932537
0403003,2026,937.5465751555384,1376.093032664355,-31.86895414038355,68,0.5967424475166411,-1.7834612382130226
0403004,2021,1236.0593047250686,1361.9374878187002,-9.242581558955397,50,0.7018587429595494,-0.6937996223219165
0403004,2022,1162.7008999784382,1361.9374878187002,-14.628908420706031,50,0.6812960829493088,-1.0783537853063874
0403004,2023,1106.8597312577501,1361.9374878187002,-18.729035571925294,78,0.6805801331285202,-1.0917431757809235
0403004,2024,2084.9528796198174,1361.9374878187002,53.08726709322831,68,0.7328233840069213,-0.1147120133181966
0403004,2025,1541.9555489548632,1361.9374878187002,13.21779176696888,60,0.7372352790578597,-0.03220261970647501
0403004,2026,923.1010518204853,1361.9374878187002,-32.22148152343336,69,0.6412547363031234,-1.8271901000937887
0403005,2021,1255.5285029397603,1341.4549619754569,-6.405467307613467,50,0.7018587429595494,-0.6937996223219165
0403005,2022,1130.8195935225492,1341.4549619754569,-15.702008224168871,50,0.6812960829493088,-1.0783537853063874
0403005,2023,1091.6660548934385,1341.4549619754569,-18.620744949511653,78,0.6805801331285202,-1.0917431757809235
0403005,2024,2112.5278949824624,1341.4549619754569,57.48034446654147,68,0.7328233840069213,-0.1147120133181966
0403005,2025,1543.9990354676268,1341.4549619754569,15.098835162821937,60,0.7372352790578597,-0.03220261970647501
0403005,2026,907.378931873797,1341.4549619754569,-32.35859886510313,69,0.6412547363031234,-1.8271901000937887
0404001,2021,1165.017413648586,1326.3014576865962,-12.16043630980624,44,0.6916002944188427,-0.6739513447289119
0404001,2022,1081.8928964922432,1326.3014576865962,-18.42782873967907,36,0.6750956221198157,-0.9367739472642291
0404001,2023,1113.3090667197673,1326.3014576865962,-16.059123642851247,67,0.6422662570404506,-1.4595531344795616
0404001,2024,1968.2184652963322,1326.3014576865962,48.39902752798002,66,0.6358524595229267,-1.5616873014081323
0404001,2025,1425.0563665923041,1326.3014576865962,7.445887081958075,48,0.7049095622119815,-0.4620127896423977
0404001,2026,868.9406284341901,1326.3014576865962,-34.483927209893785,57,0.6120556195596518,-1.9406313542163196
0404002,2021,1181.792870391045,1336.714508714395,-11.58973268513021,48,0.6610142729134665,-0.7654390204242343
0404002,2022,1076.3601987985328,1336.714508714395,-19.47718141895997,45,0.6457266385048643,-1.007584803421679
0404002,2023,1110.4636590707146,1336.714508714395,-16.92589166712049,74,0.6273591909882232,-1.2985127417611078
0404002,2024,2008.4817163743658,1336.714508714395,50.25509959535436,76,0.6370382214806575,-1.1452034491260192
0404002,2025,1448.0024090407571,1336.714508714395,8.3254800932321,54,0.6752030209933436,-0.5406988531932537
0404002,2026,879.2399791980497,1336.714508714395,-34.2238022056279,68,0.5967424475166411,-1.7834612382130226
0404003,2021,1181.9001372051814,1322.141710817865,-10.607151447172138,44,0.6916002944188427,-0.6739513447289119
0404003,2022,1058.9631855605587,1322.141710817865,-19.905470276291823,36,0.6750956221198157,-0.9367739472642291
0404003,2023,1103.548965380703,1322.141710817865,-16.533231169444193,67,0.6422662570404506,-1.4595531344795616
0404003,2024,2022.9370529446019,1322.141710817865,53.004555895391206,66,0.6358524595229267,-1.5616873014081323
0404003,2025,1427.1556366660534,1322.141710817865,7.942713325580486,48,0.7049095622119815,-0.4620127896423977
0404003,2026,865.9594795116323,1322.141710817865,-34.50327809596465,57,0.6120556195596518,-1.9406313542163196
0404004,2021,1162.2397905239254,1315.5138038662406,-11.651266059835264,44,0.6916002944188427,-0.6739513447289119
0404004,2022,1032.1613515375516,1315.5138038662406,-21.539299055314192,36,0.6750956221198157,-0.9367739472642291
0404004,2023,1081.0766400479745,1315.5138038662406,-17.820958102398084,67,0.6422662570404506,-1.4595531344795616
0404004,2024,1975.3755437188297,1315.5138038662406,50.16000120358166,66,0.6358524595229267,-1.5616873014081323
0404004,2025,1412.7026039037858,1315.5138038662406,7.387896634144876,48,0.7049095622119815,-0.4620127896423977
0404004,2026,855.5819773135751,1315.5138038662406,-34.96214370392351,57,0.6120556195596518,-1.9406313542163196
0404005,2021,1141.3901120065495,1322.5794299941197,-13.69969272759487,44,0.6916002944188427,-0.6739513447289119
0404005,2022,1041.1672743998708,1322.5794299941197,-21.277523996838514,36,0.6750956221198157,-0.9367739472642291
0404005,2023,1079.3246200638712,1322.5794299941197,-18.39245374709404,67,0.6422662570404506,-1.4595531344795616
0404005,2024,1955.0773943974461,1322.5794299941197,47.82306075984704,66,0.6358524595229267,-1.5616873014081323
0404005,2025,1429.5551075708013,1322.5794299941197,8.088412321455602,48,0.7049095622119815,-0.4620127896423977
0404005,2026,855.3455495634369,1322.5794299941197,-35.327472198230105,57,0.6120556195596518,-1.9406313542163196
0404006,2021,1142.314779191164,1332.8453447650281,-14.295024274361959,44,0.6916002944188427,-0.6739513447289119
0404006,2022,1055.7385532027104,1332.8453447650281,-20.790618555311074,36,0.6750956221198157,-0.9367739472642291
0404006,2023,1099.1021966328394,1332.8453447650281,-17.53715455812288,67,0.6422662570404506,-1.4595531344795616
0404006,2024,1951.6275823957887,1332.8453447650281,46.42565921553696,66,0.6358524595229267,-1.5616873014081323
0404006,2025,1436.8531494650285,1332.8453447650281,7.803441345127428,48,0.7049095622119815,-0.4620127896423977
0404006,2026,857.1489780934405,1332.8453447650281,-35.6902898404503,57,0.6120556195596518,-1.9406313542163196
0404007,2021,1136.6005662806137,1320.8363185472965,-13.948416596335864,44,0.6916002944188427,-0.6739513447289119
0404007,2022,1040.9582501041275,1320.8363185472965,-21.189458868831608,36,0.6750956221198157,-0.9367739472642291
0404007,2023,1085.831089689714,1320.8363185472965,-17.7921537708813,67,0.6422662570404506,-1.4595531344795616
0404007,2024,1921.827380110874,1320.8363185472965,45.50079772371562,66,0.6358524595229267,-1.5616873014081323
0404007,2025,1426.0252130473668,1320.8363185472965,7.963809975770568,48,0.7049095622119815,-0.4620127896423977
0404007,2026,845.833241258307,1320.8363185472965,-35.96229681293251,57,0.6120556195596518,-1.9406313542163196
0405001,2021,1232.8777583939793,1316.1936075518365,-6.330060310262972,50,0.6802252944188428,-0.44627766110472733
0405001,2022,1060.0613360178845,1316.1936075518365,-19.460075635101013,43,0.6524619815668202,-0.9078849649465829
0405001,2023,1063.011489028232,1316.1936075518365,-19.235932849919514,74,0.6225560675883256,-1.4051162713875094
0405001,2024,2065.3689970538267,1316.1936075518365,56.919847141294134,68,0.6469238969225065,-0.9999640455208377
0405001,2025,1480.6285937942764,1316.1936075518365,12.493221764562007,53,0.7038475422427035,-0.05352186186796294
0405001,2026,880.7241083179382,1316.1936075518365,-33.08551999761539,66,0.5817073092677931,-2.0842890089541957
0405002,2021,1280.2023011869076,1325.5621527124829,-3.421933210204891,50,0.6802252944188428,-0.44627766110472733
0405002,2022,1098.3831632242168,1325.5621527124829,-17.138312905463714,43,0.6524619815668202,-0.9078849649465829
0405002,2023,1056.8653647413798,1325.5621527124829,-20.270402819005646,74,0.6225560675883256,-1.4051162713875094
0405002,2024,2106.1649594238347,1325.5621527124829,58.88843500201127,68,0.6469238969225065,-0.9999640455208377
0405002,2025,1540.4798299832476,1325.5621527124829,16.213323293138767,53,0.7038475422427035,-0.05352186186796294
0405002,2026,907.3860963138748,1325.5621527124829,-31.547072730079023,66,0.5817073092677931,-2.0842890089541957
0405003,2021,1265.139327781,1309.7190212713683,-3.4037601016967725,50,0.6802252944188428,-0.44627766110472733
0405003,2022,1044.1162484004187,1309.7190212713683,-20.27937050292849,43,0.6524619815668202,-0.9078849649465829
0405003,2023,1021.6778565124871,1309.7190212713683,-21.99259231031663,74,0.6225560675883256,-1.4051162713875094
0405003,2024,2056.7504741775524,1309.7190212713683,57.037535591490986,68,0.6469238969225065,-0.9999640455208377
0405003,2025,1476.7556727797978,1309.7190212713683,12.753624922258817,53,0.7038475422427035,-0.05352186186796294
0405003,2026,907.952702586468,1309.7190212713683,-30.67576420283629,66,0.5817073092677931,-2.0842890089541957
0405004,2021,1275.1981526782995,1289.479458924028,-1.1075249122343647,50,0.6802252944188428,-0.44627766110472733
0405004,2022,1030.5444851594932,1289.479458924028,-20.080581506943602,43,0.6524619815668202,-0.9078849649465829
0405004,2023,1007.8647329558503,1289.479458924028,-21.839411556285174,74,0.6225560675883256,-1.4051162713875094
0405004,2024,2035.7601831283866,1289.479458924028,57.87457249044299,68,0.6469238969225065,-0.9999640455208377
0405004,2025,1455.9354144716435,1289.479458924028,12.908771395746799,53,0.7038475422427035,-0.05352186186796294
0405004,2026,882.8202716795089,1289.479458924028,-31.536693696838345,66,0.5817073092677931,-2.0842890089541957
0405005,2021,1202.980753618405,1259.6336734115455,-4.497571078717176,50,0.6802252944188428,-0.44627766110472733
0405005,2022,1002.0166813429826,1259.6336734115455,-20.451739065600123,43,0.6524619815668202,-0.9078849649465829
0405005,2023,972.9441184613083,1259.6336734115455,-22.75975634834989,74,0.6225560675883256,-1.4051162713875094
0405005,2024,1957.0352404621674,1259.6336734115455,55.365427407303685,68,0.6469238969225065,-0.9999640455208377
0405005,2025,1391.6701399225994,1259.6336734115455,10.482132170494557,53,0.7038475422427035,-0.05352186186796294
0405005,2026,849.0155297302161,1259.6336734115455,-32.598219017853516,66,0.5817073092677931,-2.0842890089541957
0405006,2021,1204.9778114507128,1246.9588868550838,-3.3666767883783404,63,0.6743461341525857,-0.3242441180375946
0405006,2022,1000.7918883904814,1246.9588868550838,-19.741388514055387,53,0.6305985663082437,-1.196380591617923
0405006,2023,979.0574882677802,1246.9588868550838,-21.48438103384222,82,0.6298663594470046,-1.2109776158951246
0405006,2024,1939.8625124621346,1246.9588868550838,55.56747964278128,71,0.6928773328389568,0.045187488561727565
0405006,2025,1405.600532957436,1246.9588868550838,12.722283611327171,65,0.6998104198668714,0.18340312818460555
0405006,2026,843.8355244248571,1246.9588868550838,-32.32852074593506,75,0.6024678059395802,-1.757185759904154
0406001,2021,1178.1880827856419,1303.408094275615,-9.607122438468949,50,0.6802252944188428,-0.44627766110472733
0406001,2022,1028.021048756617,1303.408094275615,-21.128228889206632,43,0.6524619815668202,-0.9078849649465829
0406001,2023,1050.5559952877547,1303.408094275615,-19.399304032125553,74,0.6225560675883256,-1.4051162713875094
0406001,2024,1986.1269841367866,1303.408094275615,52.379518959532085,68,0.6469238969225065,-0.9999640455208377
0406001,2025,1433.9674785685309,1303.408094275615,10.016769488106933,53,0.7038475422427035,-0.05352186186796294
0406001,2026,853.7172749310305,1303.408094275615,-34.501152886771486,66,0.5817073092677931,-2.0842890089541957
0406002,2021,1210.346065731149,1297.131890716217,-6.690593732696579,50,0.6802252944188428,-0.44627766110472733
0406002,2022,1019.5536798845062,1297.131890716217,-21.399382192233723,43,0.6524619815668202,-0.9078849649465829
0406002,2023,1020.8423776842394,1297.131890716217,-21.300032402982794,74,0.6225560675883256,-1.4051162713875094
0406002,2024,1983.9446964519445,1297.131890716217,52.94857143297132,68,0.6469238969225065,-0.9999640455208377
0406002,2025,1419.545736788108,1297.131890716217,9.437270561924093,53,0.7038475422427035,-0.05352186186796294
0406002,2026,864.3893863904261,1297.131890716217,-33.36148832844208,66,0.5817073092677931,-2.0842890089541957
0406003,2021,1214.4397811892713,1288.5458967095349,-5.751142874266479,50,0.6802252944188428,-0.44627766110472733
0406003,2022,1021.7520396158939,1288.5458967095349,-20.705033307306547,43,0.6524619815668202,-0.9078849649465829
0406003,2023,998.776967179294,1288.5458967095349,-22.488056519383786,74,0.6225560675883256,-1.4051162713875094
0406003,2024,1972.478158416605,1288.5458967095349,53.077834747957205,68,0.6469238969225065,-0.9999640455208377
0406003,2025,1410.7147909714308,1288.5458967095349,9.481144177624538,53,0.7038475422427035,-0.05352186186796294
0406003,2026,864.4529836127722,1288.5458967095349,-32.91251900143702,66,0.5817073092677931,-2.0842890089541957
0406004,2021,1250.2514762791075,1286.3785468805368,-2.8084322992665967,50,0.6802252944188428,-0.44627766110472733
0406004,2022,1024.5986732319914,1286.3785468805368,-20.350142987331424,43,0.6524619815668202,-0.9078849649465829
0406004,2023,1000.440982171774,1286.3785468805368,-22.228104270096882,74,0.6225560675883256,-1.4051162713875094
0406004,2024,2004.1062620330827,1286.3785468805368,55.79444067168509,68,0.6469238969225065,-0.9999640455208377
0406004,2025,1427.5016737632618,1286.3785468805368,10.970575280888204,53,0.7038475422427035,-0.05352186186796294
0406004,2026,871.2014160298714,1286.3785468805368,-32.27487988333359,66,0.5817073092677931,-2.0842890089541957
0406005,2021,1173.7219050072347,1266.9423347675493,-7.357906291561257,50,0.6802252944188428,-0.44627766110472733
0406005,2022,1007.1827905859395,1266.9423347675493,-20.502870340130265,43,0.6524619815668202,-0.9078849649465829
0406005,2023,974.3693620152131,1266.9423347675493,-23.09284051243071,74,0.6225560675883256,-1.4051162713875094
0406005,2024,1943.6354836314804,1266.9423347675493,53.41151923762076,68,0.6469238969225065,-0.9999640455208377
0406005,2025,1377.5592403656317,1266.9423347675493,8.731013445720697,53,0.7038475422427035,-0.05352186186796294
0406005,2026,849.7767631437268,1266.9423347675493,-32.92695809240295,66,0.5817073092677931,-2.0842890089541957
0501001,2021,769.4963842247433,1073.0724956852066,-28.2903636689165,59,0.6576314644137224,-1.212808267082905
0501001,2022,865.910642780741,1073.0724956852066,-19.30548529921859,56,0.6678056195596518,-0.8364490852103713
0501001,2023,606.3224741557776,1073.0724956852066,-43.496597238883425,92,0.6322709293394777,-2.1509372906226383
0501001,2024,1329.824422390369,1073.0724956852066,23.926801566301844,75,0.6683711840316401,-0.8155279002155807
0501001,2025,1076.8075236362201,1073.0724956852066,0.34806855697373423,74,0.6695052483358935,-0.7735769462918598
0501001,2026,990.0480323739698,1073.0724956852066,-7.737078682481916,71,0.6631102150537634,-1.0101400279029233
0501002,2021,771.0000194787698,1093.891009944758,-29.517656469477192,59,0.6576314644137224,-1.212808267082905
0501002,2022,908.1085439317421,1093.891009944758,-16.98363587633817,56,0.6678056195596518,-0.8364490852103713
0501002,2023,632.5778428893553,1093.891009944758,-42.171766918415315,92,0.6322709293394777,-2.1509372906226383
0501002,2024,1303.4847941564399,1093.891009944758,19.160390048572246,75,0.6683711840316401,-0.8155279002155807
0501002,2025,1101.4761972307458,1093.891009944758,0.693413440372898,74,0.6695052483358935,-0.7735769462918598
0501002,2026,965.4889220618157,1093.891009944758,-11.738106147286707,71,0.6631102150537634,-1.0101400279029233
0501003,2021,799.5835566509868,1113.0618147617633,-28.163598279388694,59,0.6576314644137224,-1.212808267082905
0501003,2022,916.239774169226,1113.0618147617633,-17.682938897213408,56,0.6678056195596518,-0.8364490852103713
0501003,2023,641.7642899267299,1113.0618147617633,-42.342439439080806,92,0.6322709293394777,-2.1509372906226383
0501003,2024,1281.6880066148578,1113.0618147617633,15.149759844127505,75,0.6683711840316401,-0.8155279002155807
0501003,2025,1124.033145604777,1113.0618147617633,0.9856892669848663,74,0.6695052483358935,-0.7735769462918598
0501003,2026,973.408155462565,1113.0618147617633,-12.54680175414062,71,0.6631102150537634,-1.0101400279029233
0501004,2021,763.3991401116232,1073.3652763801051,-28.877973145715522,59,0.6576314644137224,-1.212808267082905
0501004,2022,858.7199174231548,1073.3652763801051,-19.997419674394152,56,0.6678056195596518,-0.8364490852103713
0501004,2023,600.5042347079466,1073.3652763801051,-44.05406547777187,92,0.6322709293394777,-2.1509372906226383
0501004,2024,1230.7344941148995,1073.3652763801051,14.661292031499073,75,0.6683711840316401,-0.8155279002155807
0501004,2025,1075.3445783603402,1073.3652763801051,0.18440152889146846,74,0.6695052483358935,-0.7735769462918598
0501004,2026,984.1805007156252,1073.3652763801051,-8.308893312186619,71,0.6631102150537634,-1.0101400279029233
0501005,2021,777.924941839144,1079.7530883700451,-27.953441373020713,59,0.6576314644137224,-1.212808267082905
0501005,2022,863.3044573678524,1079.7530883700451,-20.04612288990398,56,0.6678056195596518,-0.8364490852103713
0501005,2023,603.6253656669121,1079.7530883700451,-44.095981556475806,92,0.6322709293394777,-2.1509372906226383
0501005,2024,1213.6244557494592,1079.7530883700451,12.398331509428818,75,0.6683711840316401,-0.8155279002155807
0501005,2025,1083.5202809917353,1079.7530883700451,0.34889389641635027,74,0.6695052483358935,-0.7735769462918598
0501005,2026,974.8522269658764,1079.7530883700451,-9.715263844489034,71,0.6631102150537634,-1.0101400279029233
0501006,2021,787.7503258355543,1100.434785051084,-28.414628787022057,59,0.6576314644137224,-1.212808267082905
0501006,2022,885.3518700994731,1100.434785051084,-19.545266823024534,56,0.6678056195596518,-0.8364490852103713
0501006,2023,619.1769123678546,1100.434785051084,-43.73342966079436,92,0.6322709293394777,-2.1509372906226383
0501006,2024,1237.5230308242433,1100.434785051084,12.457643800018142,75,0.6683711840316401,-0.8155279002155807
0501006,2025,1107.0471053198376,1100.434785051084,0.6008825201255917,74,0.6695052483358935,-0.7735769462918598
0501006,2026,977.8641714826582,1100.434785051084,-11.138380505005195,71,0.6631102150537634,-1.0101400279029233
0502001,2021,769.0568723914453,1061.7400612194194,-27.566369539812268,59,0.6576314644137224,-1.212808267082905
0502001,2022,868.9493118392469,1061.7400612194194,-18.157998969988036,56,0.6678056195596518,-0.8364490852103713
0502001,2023,583.2680116241282,1061.7400612194194,-45.06489554945879,92,0.6322709293394777,-2.1509372906226383
0502001,2024,1184.3674582472836,1061.7400612194194,11.549662813610455,75,0.6683711840316401,-0.8155279002155807
0502001,2025,1056.7577892542563,1061.7400612194194,-0.4692553429170738,74,0.6695052483358935,-0.7735769462918598
0502001,2026,968.9845957634469,1061.7400612194194,-8.736174591494825,71,0.6631102150537634,-1.0101400279029233
0502002,2021,787.0300830998684,1073.5514904153179,-26.68911643954821,59,0.6576314644137224,-1.212808267082905
0502002,2022,878.5604825598199,1073.5514904153179,-18.163172385896747,56,0.6678056195596518,-0.8364490852103713
0502002,2023,602.1090115049865,1073.5514904153179,-43.91428665689315,92,0.6322709293394777,-2.1509372906226383
0502002,2024,1201.4107645727443,1073.5514904153179,11.909934017972656,75,0.6683711840316401,-0.8155279002155807
0502002,2025,1082.1102283029359,1073.5514904153179,0.7972359000970642,74,0.6695052483358935,-0.7735769462918598
0502002,2026,1000.9437129649905,1073.5514904153179,-6.7633251035065,71,0.6631102150537634,-1.0101400279029233
0502003,2021,785.3314728660398,1082.7758970892382,-27.47054353747627,59,0.6576314644137224,-1.212808267082905
0502003,2022,878.0476313592085,1082.7758970892382,-18.907722852012917,56,0.6678056195596518,-0.8364490852103713
0502003,2023,601.7506788822357,1082.7758970892382,-44.42518710474753,92,0.6322709293394777,-2.1509372906226383
0502003,2024,1194.048163679918,1082.7758970892382,10.276574025133574,75,0.6683711840316401,-0.8155279002155807
0502003,2025,1073.6104641045713,1082.7758970892382,-0.8464755273280312,74,0.6695052483358935,-0.7735769462918598
0502003,2026,975.2303525054925,1082.7758970892382,-9.932391815596743,71,0.6631102150537634,-1.0101400279029233
0502004,2021,814.5418809773015,1114.6642299333416,-26.924910739621367,59,0.6576314644137224,-1.212808267082905
0502004,2022,914.6619835444312,1114.6642299333416,-17.942824486336196,56,0.6678056195596518,-0.8364490852103713
0502004,2023,624.8778734573224,1114.6642299333416,-43.94025961569693,92,0.6322709293394777,-2.1509372906226383
0502004,2024,1255.5321840194194,1114.6642299333416,12.637702933600183,75,0.6683711840316401,-0.8155279002155807
0502004,2025,1109.1840083558543,1114.6642299333416,-0.49164774739520006,74,0.6695052483358935,-0.7735769462918598
0502004,2026,1005.4931123500021,1114.6642299333416,-9.794081002300407,71,0.6631102150537634,-1.0101400279029233
0502005,2021,789.9481455369003,1085.666095947688,-27.238388627458505,64,0.6838362775217613,-0.8920474606235507
0502005,2022,876.4399431106447,1085.666095947688,-19.271685246319493,58,0.6867827700972863,-0.7994845309277961
0502005,2023,595.0564780956627,1085.666095947688,-45.18973372045552,101,0.6312592165898617,-2.5437355846914724
0502005,2024,1184.3225154630054,1085.666095947688,9.087178818935046,83,0.681984025460388,-0.9502352459110016
0502005,2025,1090.2757546638811,1085.666095947688,0.42459267480110807,81,0.692098374295955,-0.632496871831396
0502005,2026,978.6741540069513,1085.666095947688,-9.854958383621854,76,0.6859018177163339,-0.8271593107595016
0502006,2021,830.0207315086881,1127.7832849281492,-26.40246201542449,48,0.686121799795187,-0.8674149743836826
0502006,2022,926.5985374835176,1127.7832849281492,-17.838954534376615,42,0.7012128136200717,-0.4750258777253989
0502006,2023,620.4712209943971,1127.7832849281492,-44.98311605727273,88,0.6292249103942652,-2.3468198237702316
0502006,2024,1271.2320324097116,1127.7832849281492,12.719531260893039,71,0.6541981522679521,-1.6974779085646339
0502006,2025,1101.5857642219526,1127.7832849281492,-2.322921527238781,64,0.6555187532002048,-1.6631402946133265
0502006,2026,1025.4811263457893,1127.7832849281492,-9.071083066183014,70,0.644318612391193,-1.9543608305886335
0503001,2021,813.0042340302073,1127.9549037664865,-27.922274967251838,59,0.6576314644137224,-1.212808267082905
0503001,2022,936.6039142484985,1127.9549037664865,-16.964418424799202,56,0.6678056195596518,-0.8364490852103713
0503001,2023,639.1080424331745,1127.9549037664865,-43.33922036252922,92,0.6322709293394777,-2.1509372906226383
0503001,2024,1290.6823931221447,1127.9549037664865,14.426772631802548,75,0.6683711840316401,-0.8155279002155807
0503001,2025,1114.2236235434561,1127.9549037664865,-1.2173607452903148,74,0.6695052483358935,-0.7735769462918598
0503001,2026,983.5375036773956,1127.9549037664865,-12.803472869956925,71,0.6631102150537634,-1.0101400279029233
0503002,2021,847.0769432679353,1154.5145216598473,-26.62916512733928,48,0.686121799795187,-0.8674149743836826
0503002,2022,965.6301520868163,1154.5145216598473,-16.360501841195696,42,0.7012128136200717,-0.4750258777253989
0503002,2023,637.3138154242773,1154.5145216598473,-44.79811180650979,88,0.6292249103942652,-2.3468198237702316
0503002,2024,1319.1191362685004,1154.5145216598473,14.25747459390989,71,0.6541981522679521,-1.6974779085646339
0503002,2025,1142.2014260845133,1154.5145216598473,-1.066517167547749,64,0.6555187532002048,-1.6631402946133265
0503002,2026,1000.6980316777765,1154.5145216598473,-13.323045063212252,70,0.644318612391193,-1.9543608305886335
0503003,2021,867.9695316515257,1172.1976685122643,-25.953654834244837,48,0.686121799795187,-0.8674149743836826
0503003,2022,976.3789060598596,1172.1976685122643,-16.705268037338357,42,0.7012128136200717,-0.4750258777253989
0503003,2023,636.9241492884913,1172.1976685122643,-45.66410031365564,88,0.6292249103942652,-2.3468198237702316
0503003,2024,1347.325428977494,1172.1976685122643,14.940121889808852,71,0.6541981522679521,-1.6974779085646339
0503003,2025,1131.441496450461,1172.1976685122643,-3.476902672356476,64,0.6555187532002048,-1.6631402946133265
0503003,2026,1013.8418947773108,1172.1976685122643,-13.50930632168346,70,0.644318612391193,-1.9543608305886335
0503004,2021,853.6308598751061,1157.8105135507033,-26.271971977759762,48,0.686121799795187,-0.8674149743836826
0503004,2022,946.0263396594246,1157.8105135507033,-18.29178189458582,42,0.7012128136200717,-0.4750258777253989
0503004,2023,630.9756931138386,1157.8105135507033,-45.50268064341543,88,0.6292249103942652,-2.3468198237702316
0503004,2024,1345.5200194514277,1157.8105135507033,16.21245477596056,71,0.6541981522679521,-1.6974779085646339
0503004,2025,1096.511316121267,1157.8105135507033,-5.294406702306364,64,0.6555187532002048,-1.6631402946133265
0503004,2026,1019.1544901910379,1157.8105135507033,-11.975709473775936,70,0.644318612391193,-1.9543608305886335
0503005,2021,888.6372617667755,1209.3608553020897,-26.52009051964889,48,0.686121799795187,-0.8674149743836826
0503005,2022,1034.1711621603417,1209.3608553020897,-14.486138886807844,42,0.7012128136200717,-0.4750258777253989
0503005,2023,652.5249292958499,1209.3608553020897,-46.043819226077574,88,0.6292249103942652,-2.3468198237702316
0503005,2024,1474.9340249841534,1209.3608553020897,21.95979541736742,71,0.6541981522679521,-1.6974779085646339
0503005,2025,1053.5516892467617,1209.3608553020897,-12.883595940138807,64,0.6555187532002048,-1.6631402946133265
0503005,2026,882.4704483381151,1209.3608553020897,-27.030013873098255,70,0.644318612391193,-1.9543608305886335
0503006,2021,897.4912667182399,1197.4491976357392,-25.04974169340466,48,0.686121799795187,-0.8674149743836826
0503006,2022,1017.1985521051772,1197.4491976357392,-15.052884572176543,42,0.7012128136200717,-0.4750258777253989
0503006,2023,650.1977306766273,1197.4491976357392,-45.70143502034266,88,0.6292249103942652,-2.3468198237702316
0503006,2024,1460.0202032516195,1197.4491976357392,21.927527792770185,71,0.6541981522679521,-1.6974779085646339
0503006,2025,1030.6513096922251,1197.4491976357392,-13.929433354904926,64,0.6555187532002048,-1.6631402946133265
0503006,2026,869.6323582665042,1197.4491976357392,-27.376262810688026,70,0.644318612391193,-1.9543608305886335
0503007,2021,883.0606519572905,1191.41747416293,-25.881509117724313,48,0.686121799795187,-0.8674149743836826
0503007,2022,1005.3276421145717,1191.41747416293,-15.619196132665571,42,0.7012128136200717,-0.4750258777253989
0503007,2023,647.4030493478734,1191.41747416293,-45.66110843701298,88,0.6292249103942652,-2.3468198237702316
0503007,2024,1418.116879958575,1191.41747416293,19.027705293219775,71,0.6541981522679521,-1.6974779085646339
0503007,2025,1085.3060424062687,1191.41747416293,-8.906318235026168,64,0.6555187532002048,-1.6631402946133265
0503007,2026,939.9774623479132,1191.41747416293,-21.10427430080076,70,0.644318612391193,-1.9543608305886335
0504001,2021,810.4209147125853,1112.6569723171058,-27.163453348529742,51,0.7386637864823349,-0.5660116576125139
0504001,2022,909.7399968954028,1112.6569723171058,-18.23715488872809,48,0.7389801587301588,-0.5585772301391803
0504001,2023,607.2167539708797,1112.6569723171058,-45.42641900617832,87,0.6425782770097286,-2.823923836464794
0504001,2024,1223.8639163847693,1112.6569723171058,9.994719561777899,70,0.7116859164503769,-1.199964286255422
0504001,2025,1109.0051179395832,1112.6569723171058,-0.32821026321504904,64,0.707090821812596,-1.3079443573667942
0504001,2026,997.109587903111,1112.6569723171058,-10.384816460851146,65,0.6803972094214029,-1.9352172192838166
0504002,2021,824.7833753161689,1130.4322547463423,-27.038230565949128,48,0.686121799795187,-0.8674149743836826
0504002,2022,919.7187665570309,1130.4322547463423,-18.640081022510582,42,0.7012128136200717,-0.4750258777253989
0504002,2023,623.1022232200709,1130.4322547463423,-44.879295455003735,88,0.6292249103942652,-2.3468198237702316
0504002,2024,1261.6946718704685,1130.4322547463423,11.611701326903496,71,0.6541981522679521,-1.6974779085646339
0504002,2025,1095.8052735025842,1130.4322547463423,-3.0631628829034128,64,0.6555187532002048,-1.6631402946133265
0504002,2026,1010.104728344424,1130.4322547463423,-10.644381907602119,70,0.644318612391193,-1.9543608305886335
0504003,2021,818.9643372078893,1132.5469985014538,-27.68826915867385,51,0.7386637864823349,-0.5660116576125139
